GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
markitect-liquibase-spring,dev.markitect.liquibase.spring,MarkitectSpringLiquibase,20,40,2,2,7,14,6,5,4,5
markitect-liquibase-spring,dev.markitect.liquibase.spring,SpringEnvironmentHolder,0,19,0,0,0,7,0,4,0,4
markitect-liquibase-spring,dev.markitect.liquibase.spring,SpringEnvironmentValueProvider,9,61,0,0,1,16,1,6,1,6
markitect-liquibase-spring,dev.markitect.liquibase.spring,SpringLiquibaseBeanPostProcessor,0,48,1,7,0,18,1,8,0,5
