GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
markitect-liquibase-logging,dev.markitect.liquibase.logging,LoggerAdapter.Slf4jAdapter,0,5,0,0,0,1,0,1,0,1
markitect-liquibase-logging,dev.markitect.liquibase.logging,LoggerAdapter,14,30,5,4,6,11,5,3,0,3
markitect-liquibase-logging,dev.markitect.liquibase.logging,MarkitectLogService,0,12,0,0,0,4,0,3,0,3
markitect-liquibase-logging,dev.markitect.liquibase.logging,LoggerAdapter.LoggingApi,0,21,0,0,0,4,0,1,0,1
markitect-liquibase-logging,dev.markitect.liquibase.logging,LoggerAdapter.Log4jAdapter,5,0,0,0,1,0,1,0,1,0
markitect-liquibase-logging,dev.markitect.liquibase.logging,Log4jLogger,148,0,8,0,50,0,22,0,18,0
markitect-liquibase-logging,dev.markitect.liquibase.logging,LoggerAdapter.JulAdapter,5,0,0,0,1,0,1,0,1,0
markitect-liquibase-logging,dev.markitect.liquibase.logging,Slf4jLogger,100,46,8,0,35,14,17,5,13,5
markitect-liquibase-logging,dev.markitect.liquibase.logging,JulLogger,181,0,8,0,54,0,21,0,17,0
